,InvoiceNo,StockCode,name,parent_category,Quantity,InvoiceDate,price,CustomerID
27556,737498,2133,SAMSUNG SM-A127 4GB 128GB BLACK,MƏİŞƏT TEXNİKASI,2,02/17/2023 01:52,419.0,9289
27557,645209,1244,BERQA BREAKFAST QARA ÇAY 24EDEDLI,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,07/02/2022 02:35,2.29,1853
27558,886750,1018,DISNEY KAKAO SUD 180 ML,SÜD MƏHSULLARI VƏ YUMURTALAR,3,07/06/2022 17:15,1.21,6294
27559,737510,2233,BORDUR DESMAL 50X90 350-360GR,TEKSTİL,2,04/19/2022 10:13,3.89,7737
27560,980589,1607,QOZ EXTRA 150 QR ED,MEYVƏ VƏ TƏRƏVƏZ,3,03/12/2022 09:50,2.79,1364
27561,571288,2114,"TAB M 10.3 LTE 4GB/64GB""",MƏİŞƏT TEXNİKASI,3,05/27/2022 21:17,499.0,9338
27562,278416,1808,SANDORA MULTIMEYVƏ ŞİRƏSİ  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,11/21/2022 08:03,2.69,5769
27563,288414,283,HALAL NEMƏT İMSAK SOSİS KQ,QASTRONOMİYA,4,03/13/2023 17:10,11.19,4107
27564,883900,1824,BIZIM TARLA GİLAS KOMPOTU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,03/27/2022 18:19,2.0,8767
27565,413204,165,LADY SPEED STICK GEL GÖRÜNMƏZ MÜDAFIƏ 65 ML,ŞƏXSİ BAXIM,3,11/15/2022 18:22,7.19,3516
27566,575105,2807,PL7 BLUETOOTH SPEAKER,MƏİŞƏT TEXNİKASI,2,11/02/2022 22:35,309.0,2341
27567,886301,2417,CAN SİNCAB BALLI FISTIQ KQ,ŞİRNİYYAT,3,01/04/2023 01:41,13.75,8528
27568,717662,1906,REFRIGERATOR FINLUX NF 379INX,MƏİŞƏT TEXNİKASI,4,02/13/2023 01:03,829.0,6570
27569,699931,1875,HEINZ SIYIQ SUD TƏRKİBLİ 6AY+ 200 QR,KÖRPƏ VƏ UŞAQLAR,2,06/19/2022 06:39,6.49,7727
27570,768978,1077,PALETTE SAÇ BOYASI ICC N2 TÜND QƏHFƏYİ,ŞƏXSİ BAXIM,2,03/09/2023 00:35,5.79,9625
27571,653084,2086,HILLSIDE NAR ŞƏRABI 0.75 LT,SPİRTLİ İÇKİLƏR,3,09/19/2022 03:36,17.99,3040
27572,811892,823,KRESTYANSKOE YAG 200QR,SÜD MƏHSULLARI VƏ YUMURTALAR,2,04/03/2022 15:52,1.45,9463
27573,196380,2929,KRASNİY OKTYABR ALENKA BADAMLI ŞOKOLAD PLİTKASI 100 QR,ŞİRNİYYAT,3,11/12/2022 21:25,1.95,1957
27574,729080,3422,ZP JUQAS PENDIR 24 AY 180 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,2,07/10/2022 07:18,8.69,4614
27575,171179,2923,EXCELLENCE TÜND ŞOKOLAD PLİTKASI 70% 100 QR,ŞİRNİYYAT,2,08/08/2022 10:50,6.25,8165
27576,841837,2679,PRIMA DELUXE BLUE SİQARET,SİQARETLƏR,4,03/01/2023 13:19,2.3,2079
27577,845830,2050,XAN SPIRT 95% 0.5 LT,SPİRTLİ İÇKİLƏR,4,11/08/2022 01:35,8.29,7418
27578,902482,2082,SAVALAN RISLINQ AĞ TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,2,03/10/2023 20:52,16.09,1343
27579,840969,939,ERIKLI QAZSIZ SU 1.5 LT,ALKOQOLSUZ İÇKİLƏR,5,09/08/2022 18:41,3.05,6878
27580,177874,3114,CAPPY PORTAĞAL ŞİRƏSİ  0.33 LT,ALKOQOLSUZ İÇKİLƏR,1,03/21/2022 12:04,0.85,4244
27581,153942,3399,PAŞABAHÇE SU STƏKANI 400ML (HELFİ),EV VƏ MƏTBƏX ƏŞYALARI,2,03/11/2023 18:38,3.89,7487
27582,486569,57,GERBER TƏRƏVƏZ PÜRESİ KÖK 4 AYDAN 80 QR,KÖRPƏ VƏ UŞAQLAR,3,03/30/2022 03:21,2.99,1871
27583,459128,885,RASTISHKA YOQURT CIYELEK 70 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,06/03/2022 00:21,1.59,2802
27584,906460,1178,MARS ŞOKOLAD BATONU 50 QR,ŞİRNİYYAT,4,08/02/2022 17:20,1.3,1184
27585,160889,539,BLENDER MR-509,MƏİŞƏT TEXNİKASI,4,03/16/2023 06:33,29.0,4036
27586,520284,2018,NESTLE NESCAFE KLASSİK 3Ü 1DƏ QƏHVƏ 16Q,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,12/02/2022 15:22,0.3,2204
27587,406540,3732,MISTRAL ZOLOT TROSTN RAFINƏ OLUNMAMİIŞ QƏND 400G,BAQQALİYƏ,1,07/30/2022 02:55,4.29,9142
27588,210267,1722,WIMM BILL DANN YESSENTUKI N4 MINERAL SU 1.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,02/08/2023 14:50,1.85,1973
27589,204458,1834,CAPPY ŞAFTALI ŞİRƏSİ 0.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,02/15/2023 00:21,1.2,8227
27590,540919,429,FROSCH QABYUYAN UCUN TABLET 30EDED,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,02/18/2023 19:42,16.69,7314
27591,981755,3536,PINAR LABNE LİMON 180 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,03/15/2022 08:04,3.95,7749
27592,994051,776,COCA-COLA  2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,03/04/2023 08:25,1.89,8151
27593,730304,1274,CAFE MIMI KÖPÜKLƏNƏN SÜNGƏR GÖY SƏMA 60 GR,ŞƏXSİ BAXIM,5,08/14/2022 13:11,5.25,2857
27594,135761,2388,ZELENAYA APTEKA İNTİM MAYE SABUN ÇOBANYASDIĞI TƏRKİBLİ 370 ML,ŞƏXSİ BAXIM,4,05/05/2022 03:42,4.59,1768
27595,913600,3415,KOROPLAST QİDA ÜÇÜN STREÇ 15 METR,EV VƏ MƏTBƏX ƏŞYALARI,3,07/18/2022 15:05,5.65,2894
27596,683948,2377,KOTEX GİGİYENİK BEZ ULTRA QURU DUPER 2-Lİ 16 ƏDƏD,ŞƏXSİ BAXIM,5,01/16/2023 07:49,4.35,3308
27597,436879,2641,ROTHMANS DEMI CLICK VOLT KAPSUL SIQARET,SİQARETLƏR,1,02/05/2023 02:49,2.7,1929
27598,136501,3715,TORRENT ZEYTUN YAŞIL TUMSUZ 935GR,BAQQALİYƏ,5,04/26/2022 06:35,8.55,8739
27599,653237,342,SOGAN KQ,MEYVƏ VƏ TƏRƏVƏZ,3,08/08/2022 23:59,1.65,1493
27600,998575,1752,EMSAL-PARKET TEMIZLEYICI 1000ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,08/03/2022 17:10,8.89,9886
27601,423534,1315,ORAL B ELEKTRİKLİ DİŞ FIRÇASI ÜÇÜN BAŞLIQ 2 ƏDƏDLİ,ŞƏXSİ BAXIM,1,08/03/2022 03:26,16.55,6261
27602,574037,1526,VOI NEM SALFET GOY 120EDED,EV TƏMİZLİYİ VƏ AKSESUARLARI,3,10/10/2022 05:41,3.55,5359
27603,757379,2482,MƏRCAN SOYUDULMUŞ TOYUQ PAKETDƏ KQ,ƏT VƏ TOYUQ,2,06/09/2022 02:13,6.5,9008
27604,752594,3164,COLGATE DİŞ MƏCUNU FƏRAH NANƏ 50 ML,ŞƏXSİ BAXIM,5,08/02/2022 04:16,2.75,3343
27605,288104,442,PAULANER HEFE-WEISSBIER PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,2,03/02/2023 20:14,5.9,4448
27606,780345,2748,SELPAK CİB ÜÇÜN SALFETKA 10 ƏDƏDLİ,EV TƏMİZLİYİ VƏ AKSESUARLARI,2,03/20/2023 14:36,0.49,7737
27607,760446,3252,BRAVO SERVELAT KQ,QASTRONOMİYA,5,11/19/2022 21:54,12.19,5425
27608,842219,3426,NOVA GOUDA PENDIR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,3,11/12/2022 00:32,18.19,5069
27609,477488,2059,MAMEDOFF SOFT ARAQ 0.7 LT,SPİRTLİ İÇKİLƏR,5,04/28/2022 13:46,12.6,3911
27610,176350,2464,FANAT UNLAMA 300Q,UN VƏ QƏNNADI MƏHSULLARI,1,05/03/2022 13:24,1.2,3229
27611,167409,3329,GOLDEN ROSE TUS MAXIM,ŞƏXSİ BAXIM,4,08/22/2022 04:15,4.49,3732
27612,533366,1986,DEEP FRESH KÖPÜK SABUNU AMETİST 400ML,ŞƏXSİ BAXIM,5,02/08/2023 06:36,4.39,4614
27613,882313,3317,GOLDEN ROSE DODAQ BOYASI VELVET MAT N 05,ŞƏXSİ BAXIM,3,08/15/2022 10:09,19.99,1753
27614,346421,2100,HILLSIDE CUVEE QIRMIZI TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,5,05/13/2022 16:33,17.99,5389
27615,963556,3304,OSTANKİNO RUSSKİY SERVELAT 310 QR,QASTRONOMİYA,1,10/06/2022 03:39,8.9,8566
27616,434585,346,KARTOF QIRMIZI KG,MEYVƏ VƏ TƏRƏVƏZ,1,10/12/2022 13:27,1.59,2903
27617,969741,1754,TITIZ SETH TEMIZLEYICISI SILIKONLU 500ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,05/16/2022 14:01,4.59,5846
27618,489081,133,PURE MILK SULUQUNI PENDIR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,5,10/21/2022 00:35,18.49,4876
27619,715598,1067,PALETTE SAÇ BOYASI ICC PURE BLONDS 7-2 ORTA SARIŞIN,ŞƏXSİ BAXIM,3,03/09/2023 17:25,5.79,9873
27620,885203,3163,BLEND-A-MED DİŞ MƏCUNU 125 ML,ŞƏXSİ BAXIM,4,10/05/2022 13:59,3.55,3940
27621,458820,1400,QƏBƏLƏ QIRMIZI KƏMTURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,5,03/23/2022 19:55,5.79,2406
27622,274201,1229,AKBAR ÇAY GOLD 200Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,04/18/2022 01:33,6.95,4920
27623,204488,1826,FRUKTOVIY SAD ŞAFTALI ŞİRƏSİ  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,02/08/2023 07:57,2.35,8129
27624,423166,2309,SLADKIY SAXAR DİETİK AĞ GƏND 250G,BAQQALİYƏ,1,04/13/2022 09:23,2.69,9014
27625,390535,3395,"PAPILLA WILMA 24 SM TAVA 4,5 MM KREM QRANIT",EV VƏ MƏTBƏX ƏŞYALARI,2,03/15/2023 19:58,28.99,3896
27626,534736,703,LAYS DALGAVARİ PENDİRLİ SOĞANLI  150 QR,ŞİRNİYYAT,3,04/08/2022 10:10,2.59,6469
27627,580016,481,EFES ALKOQOLSUZ PİVƏ 0.33 LT,SPİRTLİ İÇKİLƏR,1,04/30/2022 01:07,2.39,7753
27628,888379,3748,DELIFRANCE AG BAGET,UN VƏ QƏNNADI MƏHSULLARI,5,12/16/2022 15:57,2.19,2656
27629,791416,2722,MR MUSCUL ŞÜŞƏ VƏ SƏTH TƏMİZLƏYİCİ 500 ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,09/01/2022 18:55,6.45,3243
27630,312602,2393,KOTEX TAMPON NORMAL 8 ƏDƏDLİ,ŞƏXSİ BAXIM,2,01/02/2023 15:05,5.19,8537
27631,848016,2570,BADİKUBƏ 6 İLLİK VİSKİ 0.5 LT,SPİRTLİ İÇKİLƏR,5,01/21/2023 04:41,14.05,7268
27632,293068,3411,ROOC  MRM-05 MARMOREAL BIÇAQ 23.5SM,EV VƏ MƏTBƏX ƏŞYALARI,3,04/07/2022 20:06,5.69,2275
27633,310960,1314,BELLA HERBS GÜNDƏLİK BEZ VERBENA TƏRKİBLİ 20 ƏDƏDLİ,ŞƏXSİ BAXIM,1,03/28/2023 03:18,2.39,5461
27634,805403,1155,KONTI SLADKOYE SOZVUÇYE QARAĞATLI ŞOKOLAD KQ,ŞİRNİYYAT,1,03/28/2023 23:36,10.85,8199
27635,235002,2490,MƏRCAN PREMİUM SOYUDULMUŞ TOYUQ VAKUUM KQ,ƏT VƏ TOYUQ,3,10/16/2022 08:47,6.59,4039
27636,235396,2023,JACOBS MONARCH HƏLL OLUNAN QƏHVƏ 190QR ŞÜŞƏ,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,10/27/2022 21:57,16.79,2881
27637,321679,1868,"NESTLE SÜDLÜ SIYIQ YULAFLI, ARMUD DİLİMLƏRİ İLƏ 8 AYDAN 220 QR",KÖRPƏ VƏ UŞAQLAR,4,09/22/2022 08:07,6.25,3592
27638,113102,469,HEINEKEN PİVƏ 0.33 LT,SPİRTLİ İÇKİLƏR,2,05/16/2022 18:38,3.95,8451
27639,722445,3291,SARİSİNO FİNSKİY SERVELAT 330 QR,QASTRONOMİYA,1,07/10/2022 20:45,13.19,1707
27640,509747,1926,REFRIGERATOR FINLUX LF 283W,MƏİŞƏT TEXNİKASI,4,03/11/2022 06:04,519.0,1038
27641,139317,3500,SAMSUNG A52 4GB/128GB BLUE,MƏİŞƏT TEXNİKASI,1,12/25/2022 03:56,669.0,9540
27642,543509,606,SOBA HG MF 35B HAGEN,MƏİŞƏT TEXNİKASI,4,01/29/2023 12:48,89.99,7962
27643,480774,1908,WASHING MACHINE SAMSUNG WW65K52E69WDLP(ADDWASH),MƏİŞƏT TEXNİKASI,4,05/01/2022 21:02,959.0,5069
27644,690541,729,QIZIL QUYU BARBARIS LIMONADI  0.75 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,11/14/2022 06:21,1.5,9513
27645,834759,1536,AURA BOX HANKY 2 COLOURS  150PCS,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,05/07/2022 09:38,4.65,3966
27646,177884,1119,POBEDA KÖPÜKLÜ SÜDLÜ ŞOKOLAD 65 QR,ŞİRNİYYAT,5,05/05/2022 13:46,1.19,7521
27647,120447,792,NEWLAND YAG 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,1,10/11/2022 13:53,18.29,8965
27648,841734,2220,RENGLI MINDER 40X40,TEKSTİL,1,03/29/2023 17:28,3.99,9511
27649,726311,2384,ALWAYS GÜNDƏLİK BEZ EKSTA MÜDAFİƏ 48 ƏDƏD,ŞƏXSİ BAXIM,4,01/09/2023 00:07,12.19,2695
27650,443676,1420,ƏFSANƏ 7.2% PİVƏ 0.45 LT,SPİRTLİ İÇKİLƏR,2,07/21/2022 10:33,2.15,4285
27651,705552,3005,SOBRANIE KSS BLACK SIQARET,SİQARETLƏR,4,07/26/2022 07:15,4.2,9363
27652,801948,660,KREKI ÇUBUQ ACILI 45 QR,ŞİRNİYYAT,1,12/01/2022 06:19,0.45,5713
27653,203975,1038,GARNIER COLOR NATURALS SAÇ BOYASI N1002,ŞƏXSİ BAXIM,4,05/12/2022 08:37,5.35,2806
27654,487186,443,KULLER PİVƏ 0.45 LT,SPİRTLİ İÇKİLƏR,4,09/03/2022 17:33,2.45,4645
27655,223515,3050,SOBRANIE WHITE SIQARET,SİQARETLƏR,3,09/10/2022 07:59,4.2,9782
27656,573770,3216,STARADVORSKAYA VIQODNAYA DATSKIY SOSİS KQ,QASTRONOMİYA,3,10/08/2022 23:35,10.79,8744
27657,976696,4,HUGGIES MEGA USAQ BEZİ OGLAN ÜÇÜN N4 66ED,KÖRPƏ VƏ UŞAQLAR,3,02/09/2023 20:25,41.79,2072
27658,401571,1924,REFRIGERATOR FINLUX FF 287W,MƏİŞƏT TEXNİKASI,4,04/21/2022 03:34,659.0,9409
27659,509545,734,NATAKHTARI KREM SODA LIMONADI  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,10/17/2022 15:51,2.65,3135
27660,595116,2173,"CHAYNIK CR 1255 W 1,7L CAMRY",MƏİŞƏT TEXNİKASI,1,09/09/2022 19:02,45.99,9643
27661,836464,3520,ABAD NAXCIVAN PENDIR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,5,03/10/2023 06:18,10.45,3457
27662,758681,497,DIROL X-FRESH MANDARİN 18 QR,ŞİRNİYYAT,5,07/10/2022 00:05,0.99,9989
27663,803239,633,ÇIKO BADAM 90 QR,ŞİRNİYYAT,5,03/12/2023 20:03,3.19,4969
27664,115675,807,SLAVYAN YAGI 82 5% 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,2,09/18/2022 08:41,16.99,9625
27665,111116,3382,BANANA KG,MEYVƏ VƏ TƏRƏVƏZ,5,10/01/2022 13:36,3.29,3854
27666,548161,424,ETI PETİT BEURRE PEÇENYE 200 QR,ŞİRNİYYAT,3,07/16/2022 00:31,1.85,3442
27667,472544,3618,FANTA PORTAĞAL  0.3 LT,ALKOQOLSUZ İÇKİLƏR,4,05/08/2022 12:45,0.7,4401
27668,537052,2758,GILTEKS 1NEFERLIK MAVI CARSAF 100X200,TEKSTİL,5,10/15/2022 04:52,18.99,3529
27669,943907,783,COCA-COLA  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,04/05/2022 21:29,1.4,5069
27670,178807,295,HALAL NEMƏT MANQALÜSTÜ SOSİS KQ,QASTRONOMİYA,5,07/01/2022 06:59,12.99,9633
27671,745085,3178,AQUAFRESH DİŞ MƏCUNU YUMŞAQ NANƏ 50 ML,ŞƏXSİ BAXIM,1,08/07/2022 03:21,1.99,2547
27672,780257,2065,MARANI SAPERAVI KABERNE QIRMIZI TURŞ ŞƏRAB 0.75LT,SPİRTLİ İÇKİLƏR,4,06/03/2022 22:20,18.99,2150
27673,465630,1275,DAILY DEO RAMASHKA GUNDELIK BEZ 60ED/10,ŞƏXSİ BAXIM,4,02/14/2023 00:37,3.75,6591
27674,762731,2298,HEAD&SHOULDERS ŞAMPUN MENTOL TƏRAVƏTİ 200 ML,ŞƏXSİ BAXIM,4,05/29/2022 15:35,6.35,1711
27675,103792,625,SENDVİÇ HAZIRLAYAN MR-711,MƏİŞƏT TEXNİKASI,4,07/10/2022 08:19,34.9,8934
27676,285047,660,KREKI ÇUBUQ ACILI 45 QR,ŞİRNİYYAT,4,08/11/2022 15:38,0.45,2461
27677,370752,290,OVÇULAR 1-CI NÖV OXOT KOLBASA KQ,QASTRONOMİYA,5,11/01/2022 01:10,14.19,7868
27678,560105,876,RASTİŞKA KƏSMİKLİ CİYƏLƏKLİ YOQURT 100 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,07/18/2022 22:13,1.54,2533
27679,188560,3352,BROCOLI KG,MEYVƏ VƏ TƏRƏVƏZ,2,04/21/2022 11:21,5.79,6865
27680,867207,2594,ETI HOŞBEŞ KAKAOLU VAFLİ 40 QR,ŞİRNİYYAT,2,10/31/2022 18:46,0.6,5882
27681,619640,1061,GARNIER COLOR NATURALS SAÇ BOYASI ŞOKALAD 5.15,ŞƏXSİ BAXIM,3,08/20/2022 03:25,5.35,1833
27682,221111,1498,TRIMMER PHILIPS BT1216/10,MƏİŞƏT TEXNİKASI,3,12/25/2022 20:17,69.0,8478
27683,272270,2251,JOHNSONS UŞAQ ŞAMPUNU ÇOBANYASDIĞI 500 ML,KÖRPƏ VƏ UŞAQLAR,2,03/10/2022 17:42,10.99,6656
27684,186865,1941,DISHWASHER LG DFB512FP,MƏİŞƏT TEXNİKASI,3,11/07/2022 21:29,1259.0,8524
27685,332957,2453,YEDOY ERISDE XENGEL,UN VƏ QƏNNADI MƏHSULLARI,1,09/18/2022 12:39,1.0,3794
27686,365448,3169,ORAL-B DİŞ FIRÇASI QARA 3 ƏDƏD,ŞƏXSİ BAXIM,5,10/03/2022 14:51,6.39,9605
27687,139153,989,ECE YAŞIL TUMLU ZEYTUN 720Q,BAQQALİYƏ,1,05/08/2022 12:36,8.79,4179
27688,739867,1406,MAMEDOFF SOFT ARAQ 1 LT,SPİRTLİ İÇKİLƏR,3,08/26/2022 20:17,16.4,3414
27689,835164,592,QABLI MIKSER MAESTRO MR-552,MƏİŞƏT TEXNİKASI,3,07/27/2022 21:11,39.99,3918
27690,548815,64,DALIN UŞAQ NƏM SALFETİ ÜÇLÜ 3*56 ƏDƏD,KÖRPƏ VƏ UŞAQLAR,3,04/16/2022 04:20,8.35,7548
27691,824669,1264,BERQA BREAKFAST QARA ÇAY 225Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,03/17/2022 10:12,6.03,3863
27692,785850,20,USH.NYAN USHAQ SHAMPUN COBANYASTIGI 200ML,KÖRPƏ VƏ UŞAQLAR,3,04/14/2022 10:14,4.15,7548
27693,319264,3123,AURA MƏTBƏX DƏSMALI 6 ƏDƏD,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,02/12/2023 11:37,11.05,5150
27694,580292,2227,DOLGULU AG ELEGANCE YASTIQ ST 50*70,TEKSTİL,2,01/01/2023 14:53,26.99,1948
27695,972080,3494,SAMSUNG T505 GALAXY TAB A7 10.4 3GB/32GB SILVER,MƏİŞƏT TEXNİKASI,2,05/21/2022 15:10,479.0,9148
27696,808450,2442,KONTI ZOLOTAYA LİLİYA ŞOKOLAD KQ,ŞİRNİYYAT,1,08/18/2022 15:10,13.79,5846
27697,991610,1585,BREST-LITOVSK XAMA 20% 180QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,10/13/2022 07:34,2.29,8740
27698,635659,1230,AHMAD ÇAY EARL GREY 500G,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,03/28/2022 06:37,15.63,3492
27699,759273,769,SPRITE  2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,04/23/2022 15:16,1.89,9125
27700,836526,365,GƏDƏBƏY QAZSIZ SU 1 LT,ALKOQOLSUZ İÇKİLƏR,3,06/05/2022 19:54,0.7,8735
27701,734464,3658,PAŞABAHÇE DƏRİN BOŞQAB 22SM  (BOHO),EV VƏ MƏTBƏX ƏŞYALARI,1,01/25/2023 08:58,6.99,1124
27702,184767,853,ACTIVIA ICHMELI YOQURT 260 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,1,01/02/2023 01:46,2.7,2357
27703,732328,1329,SVABODA DUŞ GELİ LAVANDA VƏ ROZMARİN QATQILI 430 ML,ŞƏXSİ BAXIM,2,02/10/2023 23:14,3.65,7368
27704,829741,924,GƏDƏBƏY QAZSIZ SU 0.5 LT,ALKOQOLSUZ İÇKİLƏR,1,11/12/2022 00:53,0.45,8259
27705,780329,2135,FEN PHILIPS HP8233/00,MƏİŞƏT TEXNİKASI,2,02/21/2023 01:26,129.0,3673
27706,518071,2059,MAMEDOFF SOFT ARAQ 0.7 LT,SPİRTLİ İÇKİLƏR,2,03/13/2022 06:54,12.6,6730
27707,854608,337,POMIDOR CHEHRAYI KG,MEYVƏ VƏ TƏRƏVƏZ,5,03/03/2022 19:52,3.89,1883
27708,234943,2546,N1 BUĞDA UNU ÇÖRƏK 300 QR,UN VƏ QƏNNADI MƏHSULLARI,4,07/09/2022 23:33,0.72,4215
27709,118545,0,SPIDER MAN HAIR SHAMPOO 400ML,KÖRPƏ VƏ UŞAQLAR,2,10/10/2022 18:25,5.25,5986
27710,956451,542,TURK QEHVESI HAZIRLAYAN TEFAL AG,MƏİŞƏT TEXNİKASI,2,05/05/2022 04:02,79.0,3959
27711,206670,3751,ABŞERON BULKA KİŞMİŞLİ,UN VƏ QƏNNADI MƏHSULLARI,1,01/06/2023 03:32,0.69,8491
27712,749212,680,ÇİKO  BALQABAQ TUMU 200 QR,ŞİRNİYYAT,3,03/26/2023 03:24,4.55,1369
27713,609235,503,DIROL MIX XXL ASSORTI MEYVƏLİ DAD 19 QR,ŞİRNİYYAT,1,12/24/2022 06:56,0.89,4419
27714,187299,3021,WINSTONE XSTYLE CASTER SIQARET,SİQARETLƏR,2,12/20/2022 04:56,3.7,3150
27715,931648,2727,DOMESTOS TUALET TEMIZLEYICI QAR 500 ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,3,02/26/2023 01:58,3.19,5420
27716,473993,1521,SAC UTUSU PHILIPS HP8321/00,MƏİŞƏT TEXNİKASI,5,06/21/2022 13:18,69.0,8418
27717,396489,2741,ACE AĞARDICI VASİTƏ LİMON ƏTİRLİ 1 L,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,11/03/2022 14:26,2.79,7556
27718,682245,1027,AZERSUD SUD 3 2% 1L,SÜD MƏHSULLARI VƏ YUMURTALAR,3,05/17/2022 07:40,1.85,5172
27719,798074,1862,NUTRILAK 1 QURU ILKIN SUD 350GR,KÖRPƏ VƏ UŞAQLAR,2,07/29/2022 11:24,10.99,3195
27720,605562,3286,ÇERKİZOVO RUSKAYA İPLİ DOKTOR 500 QR,QASTRONOMİYA,1,07/13/2022 20:50,7.99,9219
27721,394607,660,KREKI ÇUBUQ ACILI 45 QR,ŞİRNİYYAT,3,11/07/2022 14:21,0.45,1797
27722,524783,831,ANCHOR KERE YAGI 200 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,2,04/25/2022 00:43,4.75,2425
27723,847820,2337,YORK METAL QAB SÜRTGƏCİ MAXİ 1 ƏDƏD,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,03/03/2022 05:50,1.39,8200
27724,739091,3149,ZEYTUN BAGLARI ZEYTUN YAGI PLS 1 L,BAQQALİYƏ,1,10/10/2022 09:19,13.55,8923
27725,938695,920,GƏDƏBƏY QAZSIZ SU 1 LT,ALKOQOLSUZ İÇKİLƏR,1,09/02/2022 00:19,0.7,9645
27726,369900,1552,PAPIA TUV.KAG.CIYELEK 4/14 (376),EV TƏMİZLİYİ VƏ AKSESUARLARI,2,12/16/2022 02:04,4.25,6815
27727,929147,1655,PERSIL KAPS VERNEL TƏRKİBLİ 28 ƏDƏDLİ,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,04/08/2022 10:57,33.79,4100
27728,179092,246,SARİSİNO BİŞMİŞ HİSƏ VERİLMİŞ BEKON 150 QR,QASTRONOMİYA,2,03/05/2023 05:33,6.89,8621
27729,661020,750,NATAKHTARI TƏRXUN LIMONADI  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,06/16/2022 08:34,2.65,4431
27730,834557,1241,AHMAD ÇAY CEYLON 500QR QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,06/27/2022 12:20,20.3,6709
27731,413341,3769,BİSMAK BALLI İÇLİ KEKS 75 QR,UN VƏ QƏNNADI MƏHSULLARI,1,01/24/2023 03:00,0.4,8077
27732,413515,895,RASTISHKA YOQURT CIYELEK 100 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,11/02/2022 13:54,1.15,6395
27733,818396,1393,BASARKEÇƏR QIRMIZI KƏMŞİRİN ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,3,03/16/2023 14:01,7.65,6623
